pen,time period,Species,Study,Diet,average feed intake g/d,"average feed intake, g","ME, kcal/kg",Overall,NDF,ADF,NFC,Crude fiber,Starch,CP,Arginine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,Alanine,Aspartic acid,Cystine,Met + Cys,Glutamic acid,Glycine,Proline,Serine,Tyrosine,Phe + Tyr,Ether extract,SFA,MUFA,PUFA,n-3 PUFA,n-6 PUFA,n-3/n-6 ratio,C14,C15:0,C15:1,C16:0,C16:1,C17:0,C17:1,C18:0,C18:1,C18:2 cis n-6 LA,C18:3 cis n-3 ALA,C20:0,C20:1,C20:4n-6 ARA,C20:5n-3 EPA,C22:0,C22:1,C22:6n-3 DHA,C24:0,Ash,Vitamin A IU/kg,beta-carotene,Vitamin D3 IU/kg,Vitamin D3 25-Hydroxyvitamin D,Vitamin E IU/kg,Vitamin K ppm,AST ppm,Thiamin ppm,Riboflavin ppm,Niacin ppm,Pantothenic acid ppm,Pyridoxine ppm,Biotin ppm,Folic acid ppm,Vitamin B12 ppm,Choline ppm,Calcium,Total Phosphorus,Inorganic available P,Ca:P ratio,Na,Cl,K,Mg,S,Cu ppm,I ppm,Fe,Mn,Se,Zn,"average feed intake, g/d",bodyweightgain,akp,alt,gluclose,nefa,pip,tc,tg,trap,uric acid,BCA,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,breast LAT1,breast CAT1,breast SNAT2,breast VDAC1,breast ANTKMT,breast AKT1,IGF1,IGFR,IRS1,FOXO1,LC3-1,MyoD,MyoG,Pax3,Pax7,Mrf4,Mrf5,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast weight (g),breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,Thigh Weight (g),thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,liver weight(g)
1,1-3 weeks,B,broiler microalgae,S Control,44.92947368,943.5189474,2525.073713,,76.07914069,27.22335219,461.2147059,21.3874988,299.2079738,221.59486,14.52207753,6.531038154,8.756704999,17.62351866,11.94334589,3.245893883,10.60232241,8.315232483,2.656855004,9.590115285,10.32483349,20.9793325,3.968629396,7.214523279,35.5722683,8.736041934,12.07609901,10.15886851,7.149043064,17.75136548,30.25393505,3.649814344,6.014084122,11.29958291,0.212480467,9.120525905,202.6785317,0.067933364,0,0,2.599960811,0.034627145,0,0,0.706695692,4.905166304,11.69048281,0.844355106,0.133696635,0.043684927,0,0,0.055007155,0,0,0.036797239,2898.952531,0,14.35248943,6.21665764,0,19.76523119,0,0,1.359582498,0.967757949,8.974186116,2.062975873,2.695558151,0,1.426317593,0,1136.23774,11.17758591,6.922787221,1.285167158,0.27617,1.907512256,3.746147629,9.516049047,1.83599352,2.320584851,5.658953026,0.012935645,105.4869468,19.78693212,0.212923921,43.3392691,44.9,33.8,,,2.97,,,,,,1.96,27.66,0.64,0.709,0.641,0.586,0.283,0.785,0.847,0.564,0.615,0.862,1.026,0.837,0.569,1.025,0.908,0.897,0.912,1.149,0.842,1.034,0.985,1.051,1.034,,,,,,,,,,,,,,,,,,,,,,
2,1-3 weeks,B,broiler microalgae,S Control,55.09263158,1156.945263,3096.251622,,93.28843018,33.38134168,565.5426113,26.22540384,366.8895563,271.7201645,17.80700732,8.008375112,10.73749329,21.6100021,14.64496022,3.980123094,13.00059392,10.1961586,3.257842167,11.75942304,12.66033632,25.72490932,4.866343166,8.84646626,43.61880323,10.71215619,14.80774242,12.45682965,8.766174259,21.76676818,37.09744986,4.475411361,7.374484802,13.85557647,0.260544073,11.18361139,248.524916,0.083300059,0,0,3.188078367,0.042459891,0,0,0.866552002,6.014727034,14.33489889,1.035350316,0.163939144,0.053566566,0,0,0.067449909,0,0,0.045120865,3554.702752,0,17.59905798,7.62288095,0,24.23617529,0,0,1.667123416,1.186667187,11.00416918,2.52962611,3.305300061,0,1.748954154,0,1393.257523,13.70598345,8.488738785,1.575875143,0.27617,2.338996239,4.593535473,11.66860284,2.251299788,2.845506875,6.939022174,0.01586172,129.3483547,24.26278503,0.261087838,53.14271879,55.1,40.3,,,2.47,,,,,,0.86,26.41,1.082,0.99,1.037,1.27,1.021,1.439,1.009,1.458,1.409,1.251,0.919,1.068,0.703,1.027,0.91,0.899,0.914,1.152,0.844,1.036,0.987,1.053,1.036,,,,,,,,,,,,,,,,,,,,,,
3,1-3 weeks,B,broiler microalgae,S Control,47.27473684,992.7694737,2656.879449,,80.05037808,28.64437762,485.2895452,22.50389988,314.8262613,233.1618386,15.28011208,6.871950297,9.213794208,18.54344461,12.56677383,3.415325543,11.15575058,8.749277372,2.795539561,10.09070748,10.86377707,22.0744278,4.17578696,7.591112504,37.42909687,9.192052557,12.70645649,10.68914892,7.522214302,18.67796488,31.83315317,3.840330155,6.328011902,11.88940722,0.223571685,9.596606117,213.2581012,0.071479402,0,0,2.735675562,0.03643464,0,0,0.743584336,5.16120994,12.30071161,0.888429402,0.140675434,0.045965227,0,0,0.05787846,0,0,0.038718009,3050.27428,0,15.10167169,6.541159508,0,20.7969519,0,0,1.430551028,1.018273721,9.442627572,2.170660671,2.836262965,0,1.500769613,0,1195.54795,11.76104212,7.284148182,1.3522513,0.27617,2.007082045,3.941691918,10.01277508,1.931830119,2.441716521,5.9543434,0.013610869,110.9932354,20.8197856,0.224038287,45.60152553,47.3,36.9,,,2.81,,,,,,1.59,26.83,0.598,1.19,1.436,1.202,1.084,1.105,0.924,0.812,0.976,1.149,1.124,1.442,0.471,0.735,0.708,0.679,0.694,0.672,0.892,0.701,0.549,0.749,0.701,,,,,,,,,,,,,,,,,,,,,,
4,1-3 weeks,B,broiler microalgae,S Control,41.49789474,871.4557895,2332.216127,,70.26844325,25.14411389,425.9885048,19.75398554,276.3553628,204.6701067,13.41292464,6.032216975,8.087894037,16.27748696,11.03114882,2.997982207,9.792548706,7.680139873,2.453932358,8.857650935,9.536253559,19.37699377,3.665517342,6.663499549,32.85536474,8.068809155,11.15376265,9.382964485,6.603020517,16.39556922,27.94322989,3.37105243,5.554746348,10.43655453,0.196251844,8.423927389,187.198551,0.062744817,0,0,2.401383573,0.031982427,0,0,0.652720386,4.530524358,10.79759867,0.779865786,0.123485285,0.040348403,0,0,0.050805873,0,0,0.033986776,2677.539199,0,13.25628917,5.741847906,0,18.25562189,0,0,1.255741649,0.893843489,8.288764596,1.90541194,2.489679474,0,1.317379717,0,1049.455297,10.3238753,6.394045419,1.187009931,0.27617,1.76182217,3.460028067,8.789241656,1.695765821,2.143345514,5.226739103,0.011947659,97.43016902,18.27566537,0.196661428,40.02914522,41.5,30.5,,,3.20,,,,,,1.57,26.43,1.399,1.013,0.68,0.816,0.596,0.833,1.382,1.065,0.808,0.785,1.084,0.924,1.373,1.005,1.123,1.134,1.369,1.138,1.061,1.117,0.805,1.04,1.117,,,,,,,,,,,,,,,,,,,,,,
5,1-3 weeks,B,broiler microalgae,S Control,39.87263158,837.3252632,2240.874989,,67.51638287,24.15934582,409.3046844,18.9803216,265.5319176,196.6542113,12.88760806,5.795965472,7.771132035,15.63997993,10.59911438,2.88056637,9.409023982,7.379347544,2.357824209,8.51074144,9.162766622,18.61809469,3.521957522,6.402523892,31.56858587,7.752794612,10.71692604,9.015481108,6.344413519,15.7534375,26.84883456,3.239025315,5.33719496,10.02780735,0.188565649,8.094004656,179.8669283,0.060287419,0,0,2.307333495,0.030729837,0,0,0.627156622,4.353086578,10.37471121,0.749322378,0.11864899,0.03876816,0,0,0.048816063,0,0,0.032655685,2572.673498,0,12.73710721,5.516968694,0,17.54064129,0,0,1.206560584,0.858836149,7.964135508,1.830786568,2.392171291,0,1.2657846,0,1008.353428,9.919541195,6.143622921,1.140520741,0.27617,1.692820485,3.324516225,8.445011407,1.62935123,2.059401485,5.022034104,0.011479729,93.61432089,17.55989977,0.188959192,38.46140557,39.9,32.7,,,2.74,,,,,,1.97,26.31,0.875,1.271,1.23,1.162,1.379,1.032,0.684,1.084,1.186,1.035,1.118,1.014,1.05,0.807,0.675,1.391,0.985,0.889,1.265,0.825,0.728,1.106,0.825,,,,,,,,,,,,,,,,,,,,,,
6,1-3 weeks,B,broiler microalgae,S Control,44.35157895,931.3831579,2492.595549,,75.10059072,26.87319825,455.2824408,21.11240715,295.3594819,218.7446485,14.33529074,6.447034219,8.64407395,17.39684031,11.78972743,3.20414434,10.46595255,8.208279771,2.622681834,9.466764693,10.19203276,20.70949079,3.917583839,7.121728179,35.1147284,8.623676659,11.92077304,10.02820246,7.057090187,17.52304273,29.86480096,3.60286947,5.936729387,11.1542447,0.209747487,9.003215296,200.0716269,0.067059587,0,0,2.56651943,0.034181762,0,0,0.697605985,4.842074761,11.54011674,0.833494788,0.131976993,0.04312304,0,0,0.054299638,0,0,0.036323943,2861.665439,0,14.16788393,6.136697351,0,19.51100557,0,0,1.342095189,0.955310391,8.858757768,2.036441333,2.660887171,0,1.40797192,0,1121.623151,11.03381686,6.833744506,1.268636999,0.27617,1.88297733,3.69796369,9.393651116,1.812378487,2.290736877,5.58616608,0.012769263,104.1301459,19.53242739,0.210185237,42.78182799,44.4,33.5,,,2.58,,,,,,1.07,26.69,1.405,0.828,0.975,0.964,1.636,0.804,1.154,1.017,1.006,0.919,0.728,0.715,1.834,1.402,1.675,,1.126,,1.095,1.288,,,1.288,,,,,,,,,,,,,,,,,,,,,,
1,1-3 weeks,B,broiler microalgae,H117(5%),47.03894737,987.8178947,2686.499181,,78.59385394,26.55936095,505.7987187,21.58214171,343.0884173,209.2694186,13.54219308,6.164477572,8.232079208,17.06485048,11.08578632,3.128616836,10.02664798,7.845150938,2.468556919,9.112817643,10.00926238,19.57005544,3.80448184,6.933098676,33.80569668,8.260133236,11.69517118,9.602972882,6.745709621,16.7723576,33.4567994,3.819101545,6.50329911,12.1599395,0.244287365,10.48618086,233.0269328,0.062825218,0,0,2.77389143,0.038030989,0,0,0.708858121,5.425886132,12.80696022,0.814949763,0.056503184,0.048995768,0,0,0.056503184,0,0,0.042377388,27.90911533,0,15.18293885,5.612544202,0,16.48249232,0,0,1.563162549,1.112668198,10.31795547,2.371879182,3.099189741,0,1.345990785,0,1096.612562,1.089217402,6.501422256,1.253540908,2.498290238,0.15307,3.101945753,9.012949253,1.817387363,2.243729566,53.40637448,0.014007258,104.8210512,18.63446348,0.192229362,44.79645493,45.37408144,34.2,,,2.65,,,,,,2.37,28.31,1.187,0.983,1.172,0.527,0.582,0.919,1.169,1.117,0.718,1.2,0.893,0.961,1.635,0.819,0.765,2.859,1.578,1.066,1.096,1.037,0.899,1.408,1.037,,,,,,,,,,,,,,,,,,,,,,
2,1-3 weeks,B,broiler microalgae,H117(5%),46.74315789,981.6063158,2669.605985,,78.09964146,26.39235085,502.6181642,21.44642927,340.9310148,207.9534943,13.4570373,6.125714214,8.180314393,16.95754359,11.01607688,3.108943523,9.963598587,7.795819199,2.453034183,9.055514584,9.946322316,19.44699536,3.780558565,6.889502088,33.5931203,8.208192013,11.62162982,9.542587638,6.70329137,16.66688996,33.24641695,3.795086338,6.46240518,12.08347559,0.242751242,10.42024185,231.561617,0.062430162,0,0,2.756448695,0.037791843,0,0,0.704400692,5.391767171,12.72642772,0.809825211,0.056147881,0.048687673,0,0,0.056147881,0,0,0.042110911,27.73361772,0,15.08746576,5.577251501,0,16.3788474,0,0,1.553333098,1.105671538,10.25307429,2.356964373,3.079701471,0,1.33752695,0,1089.716862,1.082368204,6.460540128,1.245658415,2.482580533,0.15307,3.082440153,8.956274186,1.8059593,2.229620586,53.07054546,0.013919178,104.1619174,18.51728657,0.191020589,44.51476665,45.08876095,33.2,,,2.49,,,,,,1.54,30.73,0.946,0.961,1.088,0.971,0.527,0.928,0.919,1.027,0.763,0.975,0.8,1.006,0.617,0.73,0.952,2.891,0.942,0.893,0.954,0.927,0.9,0.92,0.927,,,,,,,,,,,,,,,,,,,,,,
3,1-3 weeks,B,broiler microalgae,H117(5%),41.72315789,876.1863158,2382.90259,,69.71209946,23.55793385,448.6392869,19.14318148,304.3165931,185.6202462,12.01181344,5.467840704,7.301786281,15.13638146,9.833000929,2.775057299,8.893553961,6.958584101,2.189589603,8.082994,8.878133082,17.35847758,3.374543977,6.149601276,29.98537381,7.326669973,10.37352027,8.51775765,5.983388732,14.87694269,29.6759048,3.387511534,5.76837261,10.78576593,0.216680876,9.301155835,206.6929652,0.05572545,0,0,2.460418793,0.033733173,0,0,0.6287513,4.812716195,11.35966797,0.722853711,0.050117857,0.043458841,0,0,0.050117857,0,0,0.037588393,24.75515484,0,13.46714139,4.978280362,0,14.61983458,0,0,1.386512274,0.986927504,9.151941306,2.103837248,2.748955709,0,1.193882712,0,972.6862873,0.966126841,5.766707856,1.111880435,2.215962811,0.15307,2.751400269,7.994411564,1.612007584,1.990169598,47.37101316,0.012424322,92.97540691,16.52861523,0.170505857,39.73408562,40.24643556,29.4,,,2.18,,,,,,1.72,24.98,0.958,1.109,1.1,1.126,0.883,1.347,1.259,1.274,0.767,1.262,0.952,1.236,0.656,0.891,1.48,2.351,1.15,1.054,,1.085,0.984,1.711,1.085,,,,,,,,,,,,,,,,,,,,,,
4,1-3 weeks,B,broiler microalgae,H117(5%),45.24315789,950.1063158,2583.93764,,75.59340381,25.5454135,486.4890176,20.75820782,329.9904505,201.280213,13.0251975,5.929138464,7.917805993,16.41337164,10.66256813,3.009176723,9.643864137,7.545649349,2.374315683,8.764920784,9.627142266,18.82293626,3.659239465,6.668416188,32.5151084,7.944789013,11.24868872,9.236363538,6.48818102,16.13204516,32.17953085,3.673301038,6.25502493,11.69571374,0.234961292,10.0858536,224.130745,0.060426762,0,0,2.667993545,0.036579093,0,0,0.681796292,5.218743971,12.31803337,0.783837711,0.054346081,0.047125273,0,0,0.054346081,0,0,0.040759561,26.84363877,0,14.60330509,5.398276061,0,15.85324596,0,0,1.503486238,1.070190253,9.92405049,2.281328778,2.980873056,0,1.294605365,0,1054.747567,1.047634729,6.253219728,1.205684915,2.402913883,0.15307,2.983523853,8.668865036,1.7480056,2.158071486,51.36749796,0.013472508,100.8193346,17.92306207,0.184890689,43.0862763,43.64185097,33.5,,,2.13,,,,,,1.89,23.52,1.058,1.045,1.135,1.098,1.19,1.171,1.159,0.935,0.525,1.409,1.184,0.877,0.799,0.815,0.962,1.484,1.002,1.054,0.846,1.006,0.743,1.231,1.006,,,,,,,,,,,,,,,,,,,,,,
5,1-3 weeks,B,broiler microalgae,H117(5%),48.43894737,1017.217895,2766.456303,,80.93300908,27.34983581,520.8525888,22.22448173,353.2996106,215.4978144,13.94524356,6.347948272,8.477087048,17.5727443,11.41572782,3.221732516,10.3250668,8.078642798,2.542027519,9.384038523,10.30716376,20.1525106,3.917713,7.139445516,34.81184112,8.505976036,12.04324954,9.888782042,6.946479281,17.27154608,34.45255976,3.932767825,6.69685401,12.52185056,0.251557985,10.79827656,239.9624134,0.064695058,0,0,2.85644957,0.039162889,0,0,0.729955561,5.587374452,13.18812828,0.839204763,0.058184864,0.050454008,0,0,0.058184864,0,0,0.043638648,28.73976235,0,15.63482214,5.779587946,0,16.97305366,0,0,1.609686285,1.145784064,10.62504435,2.442472404,3.191429595,0,1.386050931,0,1129.250571,1.121635312,6.694921296,1.290849508,2.572645778,0.15307,3.194267633,9.281197793,1.871477483,2.310508726,54.99588548,0.01442415,107.9407952,19.18907302,0.197950602,46.12971259,46.72453075,34.4,,,2.67,,,,,,2.77,23.43,0.979,0.799,,0.922,0.927,0.878,0.862,0.563,0.402,1.078,,0.814,0.509,0.793,1.176,1.57,0.975,1.113,1.036,0.979,0.75,0.95,0.979,,,,,,,,,,,,,,,,,,,,,,
6,1-3 weeks,B,broiler microalgae,H117(5%),45.47684211,955.0136842,2597.283866,,75.98384926,25.67735743,489.0017688,20.86542548,331.6948753,202.31984,13.0924736,5.959762896,7.958702039,16.4981479,10.71764107,3.024719341,9.693675399,7.584623179,2.386579197,8.81019224,9.676867158,18.9201581,3.678139703,6.702859044,32.68305131,7.985824427,11.30678901,9.28407003,6.521692948,16.21536835,32.34574048,3.692273906,6.28733259,11.75612295,0.236174884,10.13794776,225.2883966,0.06073887,0,0,2.681773927,0.036768027,0,0,0.68531782,5.245699165,12.38165691,0.787886289,0.054626783,0.047368679,0,0,0.054626783,0,0,0.040970087,26.98228812,0,14.67873223,5.42615855,0,15.93512913,0,0,1.511251854,1.075717864,9.975308934,2.293112008,2.996269483,0,1.301292096,0,1060.195415,1.053045839,6.285518064,1.211912365,2.415325109,0.15307,2.998933971,8.713640356,1.757034176,2.169218082,51.63281484,0.013542094,101.3400738,18.01563599,0.185845663,43.30882006,43.86726432,32.9,,,2.59,,,,,,2.11,25.52,0.902,0.996,1.415,0.728,0.966,1.072,1.124,0.942,0.911,1.224,0.922,1.252,0.506,0.84,1.325,1.773,1.037,1.106,0.799,1.078,0.653,1.418,1.078,,,,,,,,,,,,,,,,,,,,,,
1,1-3 weeks,B,broiler microalgae,C985(5%),42.96105263,902.1821053,2406.88653,,70.48550308,23.86840043,452.6950422,19.37165416,306.6251734,188.2967729,12.19091613,5.54679602,7.408358576,15.34016321,9.981472158,2.812913586,9.016768833,7.059214101,2.222525616,8.197587481,8.997191481,17.61709041,3.42125498,6.234078347,30.41039353,7.431995747,10.51312807,8.64028824,6.069881204,15.09116095,29.93593596,3.424412617,5.824938763,10.94401025,0.218237851,9.370965527,208.2432975,0.056566818,0,0,2.484970391,0.034102484,0,0,0.636399257,4.854912563,11.46276496,0.732662088,0.134064261,0.050702634,0,0,0.050702634,0,0,0.03780143,25.09383439,0,13.60536626,5.058941046,0,15.04756751,0,0,1.396911706,0.994330985,9.220580792,2.120073816,2.769572758,0,1.211134367,0,985.9016274,0.820309079,5.893504603,1.126554795,2.246613879,0.13266,2.540725245,8.104662724,1.543362927,2.018722679,48.07800614,0.012540331,85.80695504,16.83675702,0.173273095,40.22774974,41.44051706,31.4,,,2.20,,,,,,2.19,28.02,0.871,1,1.232,0.67,0.577,1.04,1.037,0.84,0.555,1.059,0.915,0.851,0.95,0.759,0.974,1.292,0.64,1.013,0.996,0.98,0.752,0.924,0.98,,,,,,,,,,,,,,,,,,,,,,
2,1-3 weeks,B,broiler microalgae,C985(5%),41.86631579,879.1926316,2345.554062,,68.68938608,23.26018402,441.1594324,18.87802419,298.8117272,183.49858,11.88026627,5.405452137,7.219578213,14.94926399,9.727123518,2.741234706,8.787002837,6.879330665,2.165891048,7.988695928,8.767924357,17.16817036,3.334074297,6.075221084,29.63547355,7.24261306,10.24523174,8.420115752,5.915208025,14.70660683,29.17310614,3.337151472,5.676507226,10.66513414,0.212676698,9.132173864,202.9368258,0.055125378,0,0,2.421648184,0.033233481,0,0,0.620182482,4.731199308,11.1706699,0.713992336,0.130648025,0.049410626,0,0,0.049410626,0,0,0.036838171,24.45439137,0,13.25867327,4.930028722,0,14.66412424,0,0,1.361315495,0.968993367,8.985621244,2.066049933,2.698998292,0,1.180272148,0,960.7788065,0.7994059,5.743325866,1.097847839,2.189365491,0.13266,2.475982289,7.898139087,1.504034835,1.967281432,46.85287869,0.012220778,83.62041562,16.40772148,0.168857737,39.20266313,40.38452662,27.7,,,2.31,,,,,,3.22,27.23,1.449,0.889,1.007,1.266,1.136,1.048,1.293,0.931,0.438,1.062,1.155,0.9,0.919,1.023,1.239,2.694,1.24,1.207,1.049,1.205,1.012,0.953,1.205,,,,,,,,,,,,,,,,,,,,,,
3,1-3 weeks,B,broiler microalgae,C985(5%),42.18210526,885.8242105,2363.24612,,69.20749676,23.43563106,444.4870121,19.02041745,301.0656059,184.8826741,11.96987681,5.446224411,7.274034087,15.06202338,9.800493318,2.761911306,8.85328149,6.931220118,2.182227943,8.048953107,8.834059104,17.29766652,3.359222571,6.121045295,29.85900816,7.297242681,10.32250953,8.483627047,5.959825288,14.8175359,29.39315321,3.362322956,5.719324015,10.74557917,0.214280877,9.201056075,204.4675388,0.055541178,0,0,2.439914205,0.033484155,0,0,0.624860398,4.766885824,11.25492809,0.719377841,0.131633478,0.049783321,0,0,0.049783321,0,0,0.037116034,24.63884609,0,13.35868087,4.967214969,0,14.77473287,0,0,1.371583633,0.976302295,9.053398037,2.081633745,2.719356311,0,1.189174711,0,968.025774,0.805435663,5.786646655,1.106128692,2.205879449,0.13266,2.494658142,7.957713213,1.515379477,1.982120253,47.20628084,0.012312957,84.25114814,16.53148173,0.170131398,39.49836119,40.68913925,33.4,,,2.37,,,,,,3.21,25.94,1.166,1.05,1.007,1.423,1.327,1.096,1.005,0.873,0.554,1.069,0.744,0.987,0.712,1.046,1.099,2.541,1.212,0.918,0.963,0.959,0.824,1.165,0.959,,,,,,,,,,,,,,,,,,,,,,
4,1-3 weeks,B,broiler microalgae,C985(5%),48.70094737,1022.719895,2728.463271,,79.90285539,27.05738435,513.1782411,21.95984158,347.5924243,213.4545283,13.81970712,6.287886457,8.398166688,17.38971546,11.3150661,3.18873836,10.22147172,8.002374088,2.519470461,9.292842052,10.19927869,19.97085593,3.878358385,7.066994473,34.47343312,8.424961949,11.91775493,9.794690704,6.880859452,17.10744477,33.93558473,3.881937904,6.603191,12.40620596,0.247395943,10.62299155,236.066047,0.064124537,0,0,2.816979678,0.038658812,0,0,0.721426614,5.50356257,12.99426989,0.830550827,0.151976176,0.057476858,0,0,0.057476858,0,0,0.042851964,28.44654478,0,15.4231376,5.734850674,0,17.05802694,0,0,1.583548803,1.127180505,10.45251437,2.403330389,3.139606896,0,1.372950323,0,1117.624926,0.929908064,6.680917712,1.277070333,2.546777082,0.13266,2.880183768,9.187501902,1.749566924,2.288438036,54.50156137,0.014215807,97.27135964,19.08626458,0.196423583,45.60245625,46.97725769,35.8,,,2.18,,,,,,2.92,25.74,1.149,0.934,1.079,0.688,0.592,1.113,1.007,1.119,0.951,1.02,0.898,0.848,0.865,1.018,1.264,2.792,0.993,1.293,0.904,1.047,0.768,1.013,1.047,,,,,,,,,,,,,,,,,,,,,,
5,1-3 weeks,B,broiler microalgae,C985(5%),50.94210526,1069.784211,2854.023806,,83.57988684,28.30253201,536.7940746,22.97040657,363.5882015,223.277444,14.4556731,6.577247283,8.784640023,18.18996885,11.83577157,3.33548019,10.69185131,8.370633534,2.635413403,9.720487251,10.668637,20.88989024,4.056835683,7.392208895,36.05985825,8.812668369,12.46619541,10.24543036,7.197508168,17.8947084,35.49725874,4.060579928,6.907061755,12.97712434,0.258780801,11.11184859,246.9295171,0.06707547,0,0,2.946613629,0.040437843,0,0,0.754625782,5.756829772,13.59225027,0.868771757,0.158969934,0.060121873,0,0,0.060121873,0,0,0.044823958,29.7556199,0,16.13289148,5.998761471,0,17.84301643,0,0,1.656421778,1.17905197,10.93352626,2.513928708,3.284087757,0,1.436131813,0,1169.056655,0.972701293,6.988365355,1.335839544,2.663976641,0.13266,3.012726294,9.610299477,1.830079849,2.393749149,57.00965641,0.014870001,101.7476684,19.96459108,0.205462755,47.70102538,49.1390935,35.2,,,2.22,,,,,,2.54,24.65,1.455,1.418,1.2,1.078,1.136,0.932,0.891,1.532,,1.241,1.046,1.089,1.015,0.878,1.261,3.885,1.02,1.044,1.311,1.159,1.001,0.964,1.159,,,,,,,,,,,,,,,,,,,,,,
6,1-3 weeks,B,broiler microalgae,C985(5%),43.49157895,913.3231579,2436.609187,,71.35592902,24.16315146,458.2853762,19.61087485,310.4116897,190.6220509,12.34146184,5.615293439,7.499844443,15.52959898,10.10473342,2.847650274,9.128116969,7.146388381,2.249971599,8.298819542,9.108297857,17.83464397,3.463504079,6.311063021,30.78593168,7.52377351,10.64295476,8.746987215,6.144838206,15.27752179,30.30561503,3.46670071,5.896870969,11.0791579,0.220932872,9.486687641,210.8148953,0.057265362,0,0,2.515657306,0.034523615,0,0,0.644258156,4.91486591,11.60431871,0.741709737,0.135719821,0.051328761,0,0,0.051328761,0,0,0.03826824,25.40371831,0,13.77337902,5.121413942,0,15.23339002,0,0,1.414162178,1.006609985,9.334445804,2.146254622,2.803774229,0,1.226090673,0,998.076533,0.830439081,5.966283529,1.140466627,2.274357328,0.13266,2.572100677,8.204747257,1.562421926,2.043651898,48.67172174,0.012695192,86.86658568,17.04467424,0.175412846,40.72452248,41.95226627,28.5,,,2.21,,,,,,2.41,32.97,1.011,0.698,0.949,1.39,1.382,0.816,1.136,0.519,0.742,0.983,0.493,0.693,0.705,0.786,0.956,,1.18,1.097,1.707,1.205,0.99,1.576,1.205,,,,,,,,,,,,,,,,,,,,,,
1,1-3 weeks,B,broiler microalgae,NO(5%),48.12736842,1010.674737,2770.936606,,80.91199168,27.24445568,522.6756957,22.18451261,355.4767419,214.1299383,13.84412148,6.307418898,8.420537637,17.49194981,11.32915846,3.205961333,10.26057206,8.026879827,2.522947346,9.328527821,10.26057206,20.00691282,3.89695965,7.102819916,34.60631153,8.452677094,11.98811839,9.826689399,6.901998845,17.16257091,34.59064607,3.936881302,6.718460313,12.62261999,0.253072954,10.86657264,241.4787967,0.064278913,0,0,2.86162445,0.039315247,0,0,0.728393283,5.609851194,13.2334718,0.835120535,0.155138572,0.050634804,0,0,0.058113797,0,0,0.043863284,28.59623314,0,15.65452292,5.724037226,0,17.02653409,0,0,1.619858934,1.153028274,10.69219082,2.457910426,3.211590791,0,1.377185823,0,1123.804017,1.158758799,6.935452179,1.285578265,2.559028434,0.06423,1.791825241,9.225944335,1.879551808,2.312120595,54.79696502,0.014462755,109.9690521,19.52175863,0.196050685,46.48629783,46.42397963,33.6,,,2.66,,,,,,1.98,35.65,1.016,1.091,1.177,0.61,0.778,1.062,0.873,1.653,0.568,0.958,1.023,0.978,0.218,0.656,0.602,1.423,1.233,0.855,0.311,0.814,0.376,1.011,0.814,,,,,,,,,,,,,,,,,,,,,,
2,1-3 weeks,B,broiler microalgae,NO(5%),48.88842105,1026.656842,2814.754264,,82.19147747,27.6752805,530.9409245,22.53532302,361.0980032,217.5160398,14.06304276,6.40716002,8.553694146,17.7685553,11.50830987,3.256658169,10.42282559,8.153811306,2.562843475,9.476042653,10.42282559,20.32328818,3.958583452,7.215138955,35.1535516,8.586341833,12.17769013,9.98208181,7.01114224,17.43396783,35.13763842,3.999136397,6.824701358,12.8222253,0.257074873,11.03840903,245.297374,0.065295375,0,0,2.906876183,0.039936951,0,0,0.739911586,5.698561468,13.44273669,0.848326549,0.157591825,0.051435508,0,0,0.059032768,0,0,0.044556907,29.04843402,0,15.90207263,5.814553158,0,17.29577982,0,0,1.645474254,1.171261458,10.86126966,2.496778107,3.262376647,0,1.398963679,0,1141.57507,1.177082603,7.045124582,1.305907503,2.599495124,0.06423,1.820159915,9.371836983,1.909273729,2.348682858,55.663486,0.014691459,111.7080259,19.8304621,0.199150894,47.22139972,47.15809606,35.1,,,2.26,,,,,,1.73,26.95,0.95,1.016,0.929,0.738,0.954,1.013,1.064,1.661,0.382,1.101,1.054,0.79,0.828,0.64,0.9,4.733,0.845,1.093,0.762,0.843,0.839,0.762,0.843,,,,,,,,,,,,,,,,,,,,,,
