pen,time period,"Species",Study,Diet,average feed intake g per d,"average feed intake, g","ME, kcal per kg",Overall,"NDF,g","ADF,g","NFC,g","Crude fiber,g","Starch,g","CP,g","Arginine,g","Histidine,g","Isoleucine,g","Leucine,g","Lysine,g","Methionine,g","Phenylalanine,g","Threonine,g","Tryptophan,g","Valine,g","Alanine,g","Aspartic acid,g","Cystine,g","Met + Cys,g","Glutamic acid,g","Glycine,g","Proline,g","Serine,g","Tyrosine,g","Phe + Tyr,g","Ether extract,g","SFA,g","MUFA,g","PUFA,g","n-3 PUFA,g","n-6 PUFA,g","n-3:n-6 ratio,g","C14,g","C15:0,g","C15:1,g","C16:0,g","C16:1,g","C17:0,g","C17:1,g","C18:0,g","C18:1,g","C18:2 cis n-6 LA,g","C18:3 cis n-3 ALA,g","C20:0,g","C20:1,g","C20:4n-6 ARA,g","C20:5n-3 EPA,g","C22:0,g","C22:1,g","C22:5,g","C22:6n-3 DHA,g","C24:0,g","Ash,mg",Vitamin A IU per kg,"beta-carotene,mg",Vitamin D3 IU per kg,"Vitamin D3 25-Hydroxyvitamin D, IU",Vitamin E IU per kg,Vitamin K ppm,AST ppm,Thiamin ppm,Riboflavin ppm,Niacin ppm,Pantothenic acid ppm,Pyridoxine ppm,Biotin ppm,Folic acid ppm,Vitamin B12 ppm,Choline ppm,"Calcium,g","Total Phosphorus,g","Inorganic available P,g",Ca:P ratio,"Na,mg","Cl,mg","K,mg","Mg,mg","S,mg",Cu ppm,I ppm,"Fe,mg","Mn,mg","Se,mg","Zn,mg","average feed intake g per d","bodyweightgain,g",akp U per ml,alt (U per L),glucose (g per L),"nefa,umol per L",pip mg per dL,tc mg per g,tg mg per g,trap U per L,uric acid mmol per L,BCA,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,breast LAT1,breast CAT1,breast SNAT2,breast VDAC1,breast ANTKMT,breast AKT1,IGF1,IGFR,IRS1,FOXO1,LC3-1,MyoD,MyoG,Pax3,Pax7,Mrf4,Mrf5,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast weight (g),breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,Thigh Weight (g),thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,liver weight(g),Plasma SFA,Plasma MUFA,Plasma PUFA,Plasma n-3,Plasma n-6,Plasma C16:0 ,Plasma C16:1 ,Plasma C18:0 ,Plasma C18:1 ,Plasma C18:2 ,Plasma C18:3 ,Plasma C20:5,Plasma C22:6,Liver SFA,Liver MUFA,Liver PUFA,Liver n-3,Liver n-6,Liver C16:00 ,Liver C16:1 ,Liver C18:0 ,Liver C18:1,Liver C18:2,Liver C18:3 ,Liver C20:5,Liver C22:6,Breast SFA,Breast MUFA,Breast PUFA,Breast n-3,Breast n-6,Breast C16:0,Breast C16:01,Breast C18:0,Breast C18:01,Breast C18:2,Breast C18:3 ,Breast C20:4,Breast C20:5,Breast C22:6,Thigh SFA,Thigh MUFA,Thigh PUFA,Thigh n-3,Thigh n-6,Thigh C16:0,Thigh C16:01,Thigh C18:0,Thigh C18:1,Thigh C18:2,Thigh C18:3,Thigh C20:4,Thigh C22:6
3,1-6 weeks,L,F23L Hempseed Diet,5% Hempseed,125,5250,15791.17575,5360.7624,385.0665,115.3005,2756.3025,100.88295,2003.20995,923.265,52.50735,24.68025,50.9901,72.78915,42.441,18.34455,40.34415,31.37505,9.4773,37.11645,42.81165,75.9465,15.83925,34.1838,137.73165,33.2199,49.9044,38.59485,286.86105,327.2052,184.80525,19.41035901,35.10601259,65.96778552,1.431675,61.46658,1365.924,0.2384718,0,0,14.42455371,0.20840001,0,0,3.272206245,29.98446308,69.66877029,3.449502105,0.845876955,0.275637075,0,0,0.27353277,0,0,0,0.248157,11741.205,23624.99475,77.763735,10519.83041,0,214.651815,3.93225,0,14.67522,26.2017,139.235565,29.65053,37.84599,0.790125,7.352205,0.03675,12910.57656,173.1765,27.3903,6.87834,0.00515,10.624425,53.264295,8.84205,19.54365,1.527582,69.045375,0.2970639,396.0421017,188.7439933,0.8019732,296.3625,,,,,2.239,,,,,2.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-6 weeks,L,F23L Hempseed Diet,5% Hempseed,125,5250,15791.17575,5360.7624,385.0665,115.3005,2756.3025,100.88295,2003.20995,923.265,52.50735,24.68025,50.9901,72.78915,42.441,18.34455,40.34415,31.37505,9.4773,37.11645,42.81165,75.9465,15.83925,34.1838,137.73165,33.2199,49.9044,38.59485,286.86105,327.2052,184.80525,19.41035901,35.10601259,65.96778552,1.431675,61.46658,1365.924,0.2384718,0,0,14.42455371,0.20840001,0,0,3.272206245,29.98446308,69.66877029,3.449502105,0.845876955,0.275637075,0,0,0.27353277,0,0,0,0.248157,11741.205,23624.99475,77.763735,10519.83041,0,214.651815,3.93225,0,14.67522,26.2017,139.235565,29.65053,37.84599,0.790125,7.352205,0.03675,12910.57656,173.1765,27.3903,6.87834,0.00515,10.624425,53.264295,8.84205,19.54365,1.527582,69.045375,0.2970639,396.0421017,188.7439933,0.8019732,296.3625,,,,,2.223,,,,,4.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-6 weeks,L,F23L Hempseed Diet,5% Hempseed,125,5250,15791.17575,5360.7624,385.0665,115.3005,2756.3025,100.88295,2003.20995,923.265,52.50735,24.68025,50.9901,72.78915,42.441,18.34455,40.34415,31.37505,9.4773,37.11645,42.81165,75.9465,15.83925,34.1838,137.73165,33.2199,49.9044,38.59485,286.86105,327.2052,184.80525,19.41035901,35.10601259,65.96778552,1.431675,61.46658,1365.924,0.2384718,0,0,14.42455371,0.20840001,0,0,3.272206245,29.98446308,69.66877029,3.449502105,0.845876955,0.275637075,0,0,0.27353277,0,0,0,0.248157,11741.205,23624.99475,77.763735,10519.83041,0,214.651815,3.93225,0,14.67522,26.2017,139.235565,29.65053,37.84599,0.790125,7.352205,0.03675,12910.57656,173.1765,27.3903,6.87834,0.00515,10.624425,53.264295,8.84205,19.54365,1.527582,69.045375,0.2970639,396.0421017,188.7439933,0.8019732,296.3625,,,,,2.668,,,,,6.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-6 weeks,L,F23L Hempseed Diet,5% Hempseed,125,5250,15791.17575,5360.7624,385.0665,115.3005,2756.3025,100.88295,2003.20995,923.265,52.50735,24.68025,50.9901,72.78915,42.441,18.34455,40.34415,31.37505,9.4773,37.11645,42.81165,75.9465,15.83925,34.1838,137.73165,33.2199,49.9044,38.59485,286.86105,327.2052,184.80525,19.41035901,35.10601259,65.96778552,1.431675,61.46658,1365.924,0.2384718,0,0,14.42455371,0.20840001,0,0,3.272206245,29.98446308,69.66877029,3.449502105,0.845876955,0.275637075,0,0,0.27353277,0,0,0,0.248157,11741.205,23624.99475,77.763735,10519.83041,0,214.651815,3.93225,0,14.67522,26.2017,139.235565,29.65053,37.84599,0.790125,7.352205,0.03675,12910.57656,173.1765,27.3903,6.87834,0.00515,10.624425,53.264295,8.84205,19.54365,1.527582,69.045375,0.2970639,396.0421017,188.7439933,0.8019732,296.3625,,,,,1.847,,,,,3.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1-6 weeks,L,F23L Hempseed Diet,5% Hempseed,125,5250,15791.17575,5360.7624,385.0665,115.3005,2756.3025,100.88295,2003.20995,923.265,52.50735,24.68025,50.9901,72.78915,42.441,18.34455,40.34415,31.37505,9.4773,37.11645,42.81165,75.9465,15.83925,34.1838,137.73165,33.2199,49.9044,38.59485,286.86105,327.2052,184.80525,19.41035901,35.10601259,65.96778552,1.431675,61.46658,1365.924,0.2384718,0,0,14.42455371,0.20840001,0,0,3.272206245,29.98446308,69.66877029,3.449502105,0.845876955,0.275637075,0,0,0.27353277,0,0,0,0.248157,11741.205,23624.99475,77.763735,10519.83041,0,214.651815,3.93225,0,14.67522,26.2017,139.235565,29.65053,37.84599,0.790125,7.352205,0.03675,12910.57656,173.1765,27.3903,6.87834,0.00515,10.624425,53.264295,8.84205,19.54365,1.527582,69.045375,0.2970639,396.0421017,188.7439933,0.8019732,296.3625,,,,,2.39,,,,,1.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1-6 weeks,L,F23L Hempseed Diet,5% Hempseed,125,5250,15791.17575,5360.7624,385.0665,115.3005,2756.3025,100.88295,2003.20995,923.265,52.50735,24.68025,50.9901,72.78915,42.441,18.34455,40.34415,31.37505,9.4773,37.11645,42.81165,75.9465,15.83925,34.1838,137.73165,33.2199,49.9044,38.59485,286.86105,327.2052,184.80525,19.41035901,35.10601259,65.96778552,1.431675,61.46658,1365.924,0.2384718,0,0,14.42455371,0.20840001,0,0,3.272206245,29.98446308,69.66877029,3.449502105,0.845876955,0.275637075,0,0,0.27353277,0,0,0,0.248157,11741.205,23624.99475,77.763735,10519.83041,0,214.651815,3.93225,0,14.67522,26.2017,139.235565,29.65053,37.84599,0.790125,7.352205,0.03675,12910.57656,173.1765,27.3903,6.87834,0.00515,10.624425,53.264295,8.84205,19.54365,1.527582,69.045375,0.2970639,396.0421017,188.7439933,0.8019732,296.3625,,,,,2.33,,,,,10.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,2.157,,,,,2.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,2.749,,,,,1.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,2.043,,,,,8.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,2.346,,,,,1.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,1.926,,,,,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,2.303,,,,,3.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,1.985,,,,,9.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1-6 weeks,L,F23L Hempseed Diet,10% Hempseed,125,5250,15706.341,5138.2947,360.27075,104.74275,2637.6,93.360225,1942.320975,914.13,46.20105,21.924,47.258925,65.815575,37.198875,17.04465,35.890575,27.862275,8.3139,33.13485,38.7387,66.843,14.2275,31.27215,122.967075,29.548575,45.12795,34.322925,543.716775,579.60735,177.31875,18.32052926,33.55647761,63.05895351,1.38915,59.64084,1325.352,0.208420275,0,0,13.67195036,0.199613505,0,0,3.019027935,28.7722806,66.64532165,3.11256624,0.814959915,0.2654526,0,0,0.255222135,0,0,0,0.240786,10576.7025,23624.99475,73.469655,10516.93183,0,211.9305825,3.93225,0,14.40306,26.007975,137.43912,29.237565,37.306395,0.790125,6.7499775,0.03675,12457.13102,173.23425,27.4449,5.872545,0.00475,10.4862975,50.0805375,10.926825,20.017725,1.47487725,75.082875,0.2953377,437.5128497,219.9806837,0.800907975,317.1,,,,,2.719,,,,,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1-6 weeks,L,F23L Hempseed Diet,15% Hempseed,125,5250,15621.50625,4915.827,335.475,94.185,2518.8975,85.8375,1881.432,904.995,39.89475,19.16775,43.52775,58.842,31.95675,15.74475,31.437,24.3495,7.1505,29.15325,34.66575,57.7395,12.61575,28.3605,108.2025,25.87725,40.3515,30.051,800.5725,832.0095,169.83225,17.2306995,32.00694263,60.1501215,1.346625,57.8151,1284.78,0.17836875,0,0,12.919347,0.190827,0,0,2.765849625,27.56009813,63.621873,2.775630375,0.784042875,0.255268125,0,0,0.2369115,0,0,0,0.233415,9412.2,23624.99475,69.175575,10514.03325,0,209.20935,3.93225,0,14.1309,25.81425,135.642675,28.8246,36.7668,0.790125,6.14775,0.03675,12003.69555,173.205375,27.38925,4.86675,0.00435,10.347225,46.9951125,13.0108125,20.4876,1.4179725,81.120375,0.2936115,478.983183,251.2173006,0.79984275,337.8375,,,,,2.148,,,,,6.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-6 weeks,L,F23L Hempseed Diet,15% Hempseed,125,5250,15621.50625,4915.827,335.475,94.185,2518.8975,85.8375,1881.432,904.995,39.89475,19.16775,43.52775,58.842,31.95675,15.74475,31.437,24.3495,7.1505,29.15325,34.66575,57.7395,12.61575,28.3605,108.2025,25.87725,40.3515,30.051,800.5725,832.0095,169.83225,17.2306995,32.00694263,60.1501215,1.346625,57.8151,1284.78,0.17836875,0,0,12.919347,0.190827,0,0,2.765849625,27.56009813,63.621873,2.775630375,0.784042875,0.255268125,0,0,0.2369115,0,0,0,0.233415,9412.2,23624.99475,69.175575,10514.03325,0,209.20935,3.93225,0,14.1309,25.81425,135.642675,28.8246,36.7668,0.790125,6.14775,0.03675,12003.69555,173.205375,27.38925,4.86675,0.00435,10.347225,46.9951125,13.0108125,20.4876,1.4179725,81.120375,0.2936115,478.983183,251.2173006,0.79984275,337.8375,,,,,2.128,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-6 weeks,L,F23L Hempseed Diet,15% Hempseed,125,5250,15621.50625,4915.827,335.475,94.185,2518.8975,85.8375,1881.432,904.995,39.89475,19.16775,43.52775,58.842,31.95675,15.74475,31.437,24.3495,7.1505,29.15325,34.66575,57.7395,12.61575,28.3605,108.2025,25.87725,40.3515,30.051,800.5725,832.0095,169.83225,17.2306995,32.00694263,60.1501215,1.346625,57.8151,1284.78,0.17836875,0,0,12.919347,0.190827,0,0,2.765849625,27.56009813,63.621873,2.775630375,0.784042875,0.255268125,0,0,0.2369115,0,0,0,0.233415,9412.2,23624.99475,69.175575,10514.03325,0,209.20935,3.93225,0,14.1309,25.81425,135.642675,28.8246,36.7668,0.790125,6.14775,0.03675,12003.69555,173.205375,27.38925,4.86675,0.00435,10.347225,46.9951125,13.0108125,20.4876,1.4179725,81.120375,0.2936115,478.983183,251.2173006,0.79984275,337.8375,,,,,2.425,,,,,5.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-6 weeks,L,F23L Hempseed Diet,15% Hempseed,125,5250,15621.50625,4915.827,335.475,94.185,2518.8975,85.8375,1881.432,904.995,39.89475,19.16775,43.52775,58.842,31.95675,15.74475,31.437,24.3495,7.1505,29.15325,34.66575,57.7395,12.61575,28.3605,108.2025,25.87725,40.3515,30.051,800.5725,832.0095,169.83225,17.2306995,32.00694263,60.1501215,1.346625,57.8151,1284.78,0.17836875,0,0,12.919347,0.190827,0,0,2.765849625,27.56009813,63.621873,2.775630375,0.784042875,0.255268125,0,0,0.2369115,0,0,0,0.233415,9412.2,23624.99475,69.175575,10514.03325,0,209.20935,3.93225,0,14.1309,25.81425,135.642675,28.8246,36.7668,0.790125,6.14775,0.03675,12003.69555,173.205375,27.38925,4.86675,0.00435,10.347225,46.9951125,13.0108125,20.4876,1.4179725,81.120375,0.2936115,478.983183,251.2173006,0.79984275,337.8375,,,,,2.188,,,,,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-6 weeks,L,F23L Hempseed Diet,15% Hempseed,125,5250,15621.50625,4915.827,335.475,94.185,2518.8975,85.8375,1881.432,904.995,39.89475,19.16775,43.52775,58.842,31.95675,15.74475,31.437,24.3495,7.1505,29.15325,34.66575,57.7395,12.61575,28.3605,108.2025,25.87725,40.3515,30.051,800.5725,832.0095,169.83225,17.2306995,32.00694263,60.1501215,1.346625,57.8151,1284.78,0.17836875,0,0,12.919347,0.190827,0,0,2.765849625,27.56009813,63.621873,2.775630375,0.784042875,0.255268125,0,0,0.2369115,0,0,0,0.233415,9412.2,23624.99475,69.175575,10514.03325,0,209.20935,3.93225,0,14.1309,25.81425,135.642675,28.8246,36.7668,0.790125,6.14775,0.03675,12003.69555,173.205375,27.38925,4.86675,0.00435,10.347225,46.9951125,13.0108125,20.4876,1.4179725,81.120375,0.2936115,478.983183,251.2173006,0.79984275,337.8375,,,,,2.262,,,,,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-6 weeks,L,F23L Hempseed Diet,15% Hempseed,125,5250,15621.50625,4915.827,335.475,94.185,2518.8975,85.8375,1881.432,904.995,39.89475,19.16775,43.52775,58.842,31.95675,15.74475,31.437,24.3495,7.1505,29.15325,34.66575,57.7395,12.61575,28.3605,108.2025,25.87725,40.3515,30.051,800.5725,832.0095,169.83225,17.2306995,32.00694263,60.1501215,1.346625,57.8151,1284.78,0.17836875,0,0,12.919347,0.190827,0,0,2.765849625,27.56009813,63.621873,2.775630375,0.784042875,0.255268125,0,0,0.2369115,0,0,0,0.233415,9412.2,23624.99475,69.175575,10514.03325,0,209.20935,3.93225,0,14.1309,25.81425,135.642675,28.8246,36.7668,0.790125,6.14775,0.03675,12003.69555,173.205375,27.38925,4.86675,0.00435,10.347225,46.9951125,13.0108125,20.4876,1.4179725,81.120375,0.2936115,478.983183,251.2173006,0.79984275,337.8375,,,,,2.098,,,,,2.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1-6 weeks,L,F23L Hempseed Diet,15% Hempseed,125,5250,15621.50625,4915.827,335.475,94.185,2518.8975,85.8375,1881.432,904.995,39.89475,19.16775,43.52775,58.842,31.95675,15.74475,31.437,24.3495,7.1505,29.15325,34.66575,57.7395,12.61575,28.3605,108.2025,25.87725,40.3515,30.051,800.5725,832.0095,169.83225,17.2306995,32.00694263,60.1501215,1.346625,57.8151,1284.78,0.17836875,0,0,12.919347,0.190827,0,0,2.765849625,27.56009813,63.621873,2.775630375,0.784042875,0.255268125,0,0,0.2369115,0,0,0,0.233415,9412.2,23624.99475,69.175575,10514.03325,0,209.20935,3.93225,0,14.1309,25.81425,135.642675,28.8246,36.7668,0.790125,6.14775,0.03675,12003.69555,173.205375,27.38925,4.86675,0.00435,10.347225,46.9951125,13.0108125,20.4876,1.4179725,81.120375,0.2936115,478.983183,251.2173006,0.79984275,337.8375,,,,,2.187,,,,,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
